<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,30,20170324,213000,140.7700000,140.9900000,140.7700000,140.9200000,703232
US1.AAPL,30,20170324,220000,140.9212000,141.0200000,140.6200000,140.6700000,916096
US1.AAPL,30,20170324,223000,140.6800000,140.7600000,140.3601000,140.7400000,1370829
US1.AAPL,30,20170324,230000,140.7400000,141.1500000,140.3500000,140.6300000,3929990
US1.AAPL,30,20170327,170000,139.3900000,140.0000000,138.6200000,139.8900000,4526341
US1.AAPL,30,20170327,173000,139.8900000,140.2800000,139.7100000,140.1359000,2095008
US1.AAPL,30,20170327,180000,140.1339000,140.5000000,140.1000000,140.3450000,1556809
US1.AAPL,30,20170327,183000,140.3400000,140.4800000,140.1400000,140.4800000,1001353
US1.AAPL,30,20170327,190000,140.4800000,140.6800000,140.3100000,140.5700000,1085347
US1.AAPL,30,20170327,193000,140.5800000,140.8399000,140.4850000,140.8150000,979915
US1.AAPL,30,20170327,200000,140.8183000,141.0500000,140.6800000,140.9800000,1087107
US1.AAPL,30,20170327,203000,140.9700000,141.2200000,140.9500000,141.0550000,897955
US1.AAPL,30,20170327,210000,141.0600000,141.1400000,140.8850000,140.9800000,761450
US1.AAPL,30,20170327,213000,140.9800000,141.0400000,140.7000000,140.7876000,970757
US1.AAPL,30,20170327,220000,140.7800000,141.0600000,140.7700000,141.0447000,799376
US1.AAPL,30,20170327,223000,141.0492000,141.1150000,140.9000000,140.9100000,782206
US1.AAPL,30,20170327,230000,140.9100000,141.1500000,140.0000000,140.8800000,1811899
US1.AAPL,30,20170328,170000,140.9100000,141.3900000,140.6200000,141.0700000,3115696
US1.AAPL,30,20170328,173000,141.0600000,141.5200000,141.0400000,141.3500000,1797980
US1.AAPL,30,20170328,180000,141.3600000,141.8500000,141.3148000,141.8400000,1410285
US1.AAPL,30,20170328,183000,141.8273000,142.4700000,141.7900000,142.2400000,3065242
US1.AAPL,30,20170328,190000,142.2450000,142.7500000,142.2450000,142.5799000,2034061
US1.AAPL,30,20170328,193000,142.5700000,142.8800000,142.5501000,142.8100000,1639515
US1.AAPL,30,20170328,200000,142.8300000,143.0700000,142.6206000,142.8498000,2266732
US1.AAPL,30,20170328,203000,142.8463000,143.1900000,142.8400000,143.1700000,1414915
US1.AAPL,30,20170328,210000,143.1700000,143.5900000,143.1200000,143.5350000,1714531
US1.AAPL,30,20170328,213000,143.5400000,144.0300000,143.5400000,143.8500000,2448150
US1.AAPL,30,20170328,220000,143.8600000,144.0200000,143.8300000,143.9600000,1725615
US1.AAPL,30,20170328,223000,143.9800000,144.0400000,143.7300000,143.9000000,1816599
US1.AAPL,30,20170328,230000,143.9090000,144.0000000,143.7700000,143.8100000,3474222
US1.AAPL,30,20170329,170000,143.6800000,144.2000000,143.1900000,143.8100000,5476879
US1.AAPL,30,20170329,173000,143.8100000,143.8200000,143.3100000,143.5700000,2162748
US1.AAPL,30,20170329,180000,143.5800000,143.8410000,143.5500000,143.6652000,1640234
US1.AAPL,30,20170329,183000,143.6600000,143.7100000,143.4200000,143.5600000,1266338
US1.AAPL,30,20170329,190000,143.5600000,143.5630000,143.2700000,143.5453000,1455731
US1.AAPL,30,20170329,193000,143.5407000,143.8100000,143.5100000,143.7250000,1129158
US1.AAPL,30,20170329,200000,143.7200000,143.7700000,143.5200000,143.5300000,665105
US1.AAPL,30,20170329,203000,143.5300000,143.9000000,143.5100000,143.8500000,888406
US1.AAPL,30,20170329,210000,143.8500000,144.3000000,143.8300000,144.2100000,1543415
US1.AAPL,30,20170329,213000,144.2100000,144.4125000,144.0200000,144.4125000,1272499
US1.AAPL,30,20170329,220000,144.4100000,144.4300000,144.2400000,144.3300000,1275382
US1.AAPL,30,20170329,223000,144.3300000,144.4900000,144.2500000,144.3400000,1617060
US1.AAPL,30,20170329,230000,144.3400000,144.3900000,144.0000000,144.1600000,2814176
US1.AAPL,30,20170330,170000,144.1400000,144.5000000,143.8800000,144.0800000,3425271
US1.AAPL,30,20170330,173000,144.0800000,144.4000000,144.0300000,144.2700000,1681508
US1.AAPL,30,20170330,180000,144.2408000,144.2800000,144.0100000,144.1700000,1275694
US1.AAPL,30,20170330,183000,144.1700000,144.2400000,143.9400000,144.0700000,913245
US1.AAPL,30,20170330,190000,144.0700000,144.2190000,143.7500000,143.7700000,1110586
US1.AAPL,30,20170330,193000,143.7615000,143.8800000,143.6000000,143.8400000,1163664
US1.AAPL,30,20170330,200000,143.8400000,143.8500000,143.5000000,143.7333000,1043516
US1.AAPL,30,20170330,203000,143.7300000,144.1400000,143.6700000,143.9670000,1189055
US1.AAPL,30,20170330,210000,143.9800000,144.1400000,143.9500000,144.0000000,769297
US1.AAPL,30,20170330,213000,144.0100000,144.0300000,143.8500000,143.9700000,685333
US1.AAPL,30,20170330,220000,143.9700000,144.0200000,143.6700000,143.7800000,790212
US1.AAPL,30,20170330,223000,143.7827000,143.9500000,143.7800000,143.8300000,703653
US1.AAPL,30,20170330,230000,143.8200000,144.0000000,143.7200000,143.9200000,1576908
US1.AAPL,30,20170331,170000,143.7200000,143.9000000,143.0100000,143.7801000,2822332
US1.AAPL,30,20170331,173000,143.7850000,144.2700000,143.7800000,143.9729000,1730367
US1.AAPL,30,20170331,180000,143.9799000,144.1100000,143.7600000,143.9843000,1142597
US1.AAPL,30,20170331,183000,143.9800000,144.1690000,143.8800000,143.9200000,832734
US1.AAPL,30,20170331,190000,143.9100000,144.0900000,143.8000000,143.8400000,631284
US1.AAPL,30,20170331,193000,143.8416000,144.0000000,143.8000000,143.9750000,483093
US1.AAPL,30,20170331,200000,143.9791000,144.0700000,143.9135000,144.0651000,549329
US1.AAPL,30,20170331,203000,144.0700000,144.1000000,143.9500000,144.0700000,462885
US1.AAPL,30,20170331,210000,144.0700000,144.1200000,143.7300000,143.7300000,666275
US1.AAPL,30,20170331,213000,143.7227000,143.8000000,143.5100000,143.6800000,1066635
US1.AAPL,30,20170331,220000,143.6600000,143.7700000,143.6300000,143.6542000,648888
US1.AAPL,30,20170331,223000,143.6600000,143.9100000,143.6590000,143.8500000,849151
US1.AAPL,30,20170331,230000,143.8500000,144.0510000,143.6400000,143.6700000,2885401
US1.AAPL,30,20170403,170000,143.7100000,144.1200000,143.5500000,143.8480000,2689760
US1.AAPL,30,20170403,173000,143.8400000,144.0600000,143.5200000,143.9700000,1648016
US1.AAPL,30,20170403,180000,143.9763000,144.0300000,143.6600000,143.7000000,1206631
US1.AAPL,30,20170403,183000,143.6927000,143.7500000,143.2300000,143.6162000,1732930
US1.AAPL,30,20170403,190000,143.6100000,143.6600000,143.2400000,143.3850000,1425371
US1.AAPL,30,20170403,193000,143.3899000,143.6100000,143.0500000,143.5400000,1510936
US1.AAPL,30,20170403,200000,143.5300000,143.6400000,143.4350000,143.5900000,702460
US1.AAPL,30,20170403,203000,143.5800000,143.7100000,143.5000000,143.6348000,617326
US1.AAPL,30,20170403,210000,143.6400000,143.6550000,143.4000000,143.5200000,555328
US1.AAPL,30,20170403,213000,143.5300000,143.6300000,143.3550000,143.6063000,585215
US1.AAPL,30,20170403,220000,143.6000000,143.7600000,143.5600000,143.7000000,626141
US1.AAPL,30,20170403,223000,143.6973000,143.9000000,143.6500000,143.8400000,952186
US1.AAPL,30,20170403,230000,143.8400000,143.8600000,143.6600000,143.7000000,1742821
US1.AAPL,30,20170404,170000,143.2500000,143.9500000,143.1700000,143.6900000,2521124
US1.AAPL,30,20170404,173000,143.6800000,144.0764000,143.4200000,144.0700000,1532408
US1.AAPL,30,20170404,180000,144.0800000,144.2300000,143.8800000,144.0450000,1757139
US1.AAPL,30,20170404,183000,144.0400000,144.4800000,144.0000000,144.3200000,1703745
US1.AAPL,30,20170404,190000,144.3200000,144.4800000,144.2300000,144.2700000,1137379
US1.AAPL,30,20170404,193000,144.2700000,144.4300000,144.1300000,144.3134000,658748
US1.AAPL,30,20170404,200000,144.3149000,144.3200000,144.0400000,144.1400000,642858
US1.AAPL,30,20170404,203000,144.1450000,144.3500000,144.0300000,144.2346000,675200
US1.AAPL,30,20170404,210000,144.2400000,144.4000000,144.2350000,144.3700000,519646
US1.AAPL,30,20170404,213000,144.3800000,144.8500000,144.3700000,144.7065000,1727811
US1.AAPL,30,20170404,220000,144.7000000,144.8900000,144.5960000,144.6100000,1017104
US1.AAPL,30,20170404,223000,144.6000000,144.7000000,144.5200000,144.6300000,967332
US1.AAPL,30,20170404,230000,144.6300000,144.8600000,144.6300000,144.7600000,1997997
US1.AAPL,30,20170405,170000,144.2200000,145.1900000,144.2200000,144.7725000,5003775
US1.AAPL,30,20170405,173000,144.7700000,145.0750000,144.5400000,145.0460000,1992772
US1.AAPL,30,20170405,180000,145.0400000,145.3900000,144.9500000,145.2800000,2034227
US1.AAPL,30,20170405,183000,145.2600000,145.3900000,144.8500000,144.9000000,1561906
US1.AAPL,30,20170405,190000,144.9000000,145.3400000,144.8200000,145.2000000,979052
US1.AAPL,30,20170405,193000,145.2000000,145.4550000,145.1500000,145.1850000,971169
US1.AAPL,30,20170405,200000,145.1900000,145.4350000,145.1300000,145.3447000,758096
US1.AAPL,30,20170405,203000,145.3461000,145.4400000,145.1900000,145.2600000,706180
US1.AAPL,30,20170405,210000,145.2600000,145.4600000,145.2600000,145.4300000,842855
US1.AAPL,30,20170405,213000,145.4200000,145.4300000,145.1600000,145.2800000,1155580
US1.AAPL,30,20170405,220000,145.2800000,145.3400000,144.8100000,144.8400000,1361957
US1.AAPL,30,20170405,223000,144.8490000,144.9350000,144.0300000,144.3900000,2324623
US1.AAPL,30,20170405,230000,144.3900000,144.4000000,143.8100000,144.0200000,3442237
US1.AAPL,30,20170406,170000,144.2900000,144.5200000,143.8200000,144.3100000,3514711
US1.AAPL,30,20170406,173000,144.3200000,144.3900000,143.4700000,144.0600000,2288395
US1.AAPL,30,20170406,180000,144.0500000,144.3000000,143.7770000,144.1100000,1645422
US1.AAPL,30,20170406,183000,144.1150000,144.3700000,144.0216000,144.3355000,851836
US1.AAPL,30,20170406,190000,144.3300000,144.3500000,143.8400000,144.0714000,909158
US1.AAPL,30,20170406,193000,144.0900000,144.1474000,143.8500000,144.0500000,640835
US1.AAPL,30,20170406,200000,144.0500000,144.1150000,143.8100000,143.9100000,563023
US1.AAPL,30,20170406,203000,143.9000000,144.3000000,143.8700000,144.2054000,661227
US1.AAPL,30,20170406,210000,144.2000000,144.4200000,144.0700000,144.0800000,669507
US1.AAPL,30,20170406,213000,144.0900000,144.1700000,143.8400000,143.8900000,731840
US1.AAPL,30,20170406,220000,143.9000000,144.0400000,143.5200000,143.5600000,1140924
US1.AAPL,30,20170406,223000,143.5550000,143.7500000,143.5100000,143.6400000,945727
US1.AAPL,30,20170406,230000,143.6300000,143.8700000,143.4500000,143.6700000,2548044
US1.AAPL,30,20170407,170000,143.7300000,144.1800000,143.3900000,143.4300000,2753355
US1.AAPL,30,20170407,173000,143.4500000,143.9000000,143.2700000,143.8514000,1343835
US1.AAPL,30,20170407,180000,143.8550000,144.1000000,143.7500000,143.8488000,983982
US1.AAPL,30,20170407,183000,143.8400000,143.8700000,143.6000000,143.7500000,922615
US1.AAPL,30,20170407,190000,143.7550000,143.8100000,143.5600000,143.6104000,736603
US1.AAPL,30,20170407,193000,143.6199000,143.9199000,143.6088000,143.8600000,559352
US1.AAPL,30,20170407,200000,143.8743000,144.0200000,143.8400000,143.9800000,547218
US1.AAPL,30,20170407,203000,143.9893000,143.9900000,143.7200000,143.9400000,687673
US1.AAPL,30,20170407,210000,143.9400000,144.0200000,143.8000000,143.8900000,666822
US1.AAPL,30,20170407,213000,143.8900000,143.9700000,143.7600000,143.7900000,879384
US1.AAPL,30,20170407,220000,143.7999000,143.8400000,143.6400000,143.6700000,731801
US1.AAPL,30,20170407,223000,143.6700000,143.7450000,143.5500000,143.6200000,837738
US1.AAPL,30,20170407,230000,143.6200000,143.6500000,143.3100000,143.3400000,2016086
US1.AAPL,30,20170410,170000,143.6000000,143.8792000,143.4500000,143.6600000,1969008
US1.AAPL,30,20170410,173000,143.6600000,143.6700000,143.3900000,143.4235000,999291
US1.AAPL,30,20170410,180000,143.4300000,143.6750000,143.4300000,143.4799000,1133651
US1.AAPL,30,20170410,183000,143.4700000,143.6000000,143.4300000,143.5100000,838946
US1.AAPL,30,20170410,190000,143.5100000,143.5298000,143.1500000,143.2500000,1116146
US1.AAPL,30,20170410,193000,143.2500000,143.4000000,143.0500000,143.2400000,994328
US1.AAPL,30,20170410,200000,143.2400000,143.6400000,143.2100000,143.6200000,1041150
US1.AAPL,30,20170410,203000,143.6200000,143.7400000,143.5400000,143.6600000,838486
US1.AAPL,30,20170410,210000,143.6600000,143.7600000,143.3850000,143.4500000,659621
US1.AAPL,30,20170410,213000,143.4550000,143.4600000,143.1600000,143.1900000,840414
US1.AAPL,30,20170410,220000,143.1900000,143.4300000,143.1200000,143.3075000,754610
US1.AAPL,30,20170410,223000,143.3150000,143.4599000,143.1000000,143.1900000,908247
US1.AAPL,30,20170410,230000,143.1800000,143.2900000,142.9000000,143.1600000,2218056
US1.AAPL,30,20170411,170000,142.9400000,143.3500000,141.6730000,142.0200000,3740734
US1.AAPL,30,20170411,173000,142.0250000,142.1000000,140.5000000,140.9430000,4083991
US1.AAPL,30,20170411,180000,140.9385000,141.1084000,140.0600000,141.0890000,3957592
US1.AAPL,30,20170411,183000,141.0900000,141.3000000,140.6403000,140.8699000,1894363
US1.AAPL,30,20170411,190000,140.8600000,141.2900000,140.8150000,140.8300000,1367535
US1.AAPL,30,20170411,193000,140.8301000,141.4700000,140.7300000,141.3200000,1319139
US1.AAPL,30,20170411,200000,141.3200000,141.9300000,141.2100000,141.7900000,1298301
US1.AAPL,30,20170411,203000,141.7800000,142.1500000,141.7800000,142.0003000,1136589
US1.AAPL,30,20170411,210000,142.0099000,142.1300000,141.5600000,141.7150000,1046458
US1.AAPL,30,20170411,213000,141.7200000,141.8700000,141.5100000,141.6661000,803489
US1.AAPL,30,20170411,220000,141.6690000,141.9600000,141.5000000,141.8600000,1072397
US1.AAPL,30,20170411,223000,141.8600000,141.8800000,141.0000000,141.2100000,1484396
US1.AAPL,30,20170411,230000,141.2000000,141.6300000,141.1200000,141.6200000,3097880
US1.AAPL,30,20170412,170000,141.6000000,142.1500000,141.3500000,141.7811000,2902400
US1.AAPL,30,20170412,173000,141.8000000,141.9200000,141.4000000,141.5600000,1532258
US1.AAPL,30,20170412,180000,141.5700000,141.7000000,141.3100000,141.4300000,1171100
US1.AAPL,30,20170412,183000,141.4300000,141.6199000,141.3700000,141.5246000,846080
US1.AAPL,30,20170412,190000,141.5200000,141.5600000,141.0653000,141.3500000,1088618
US1.AAPL,30,20170412,193000,141.3600000,141.4840000,141.1800000,141.3800000,683119
US1.AAPL,30,20170412,200000,141.3800000,141.4200000,141.0500000,141.1307000,779884
US1.AAPL,30,20170412,203000,141.1400000,141.3300000,141.0900000,141.1236000,725415
US1.AAPL,30,20170412,210000,141.1268000,141.7000000,141.0100000,141.6600000,1276356
US1.AAPL,30,20170412,213000,141.6550000,141.7700000,141.4700000,141.6100000,970848
US1.AAPL,30,20170412,220000,141.6100000,141.8000000,141.2100000,141.5500000,1394817
US1.AAPL,30,20170412,223000,141.5400000,141.6400000,141.3300000,141.5100000,1344180
US1.AAPL,30,20170412,230000,141.5200000,141.8100000,141.3700000,141.7900000,2759548
US1.AAPL,30,20170413,170000,141.8400000,142.1300000,141.5595000,141.9859000,2457412
US1.AAPL,30,20170413,173000,141.9900000,142.2200000,141.9873000,142.0900000,1268795
US1.AAPL,30,20170413,180000,142.0993000,142.3400000,142.0500000,142.2700000,986075
US1.AAPL,30,20170413,183000,142.2700000,142.3800000,142.1100000,142.3020000,808157
US1.AAPL,30,20170413,190000,142.3000000,142.3200000,142.1200000,142.1800000,610116
US1.AAPL,30,20170413,193000,142.1800000,142.1900000,141.9400000,142.0200000,852981
US1.AAPL,30,20170413,200000,142.0300000,142.1450000,141.8500000,141.9200000,689108
US1.AAPL,30,20170413,203000,141.9300000,141.9500000,141.5900000,141.8700000,914109
US1.AAPL,30,20170413,210000,141.8742000,141.9800000,141.6600000,141.7000000,610251
US1.AAPL,30,20170413,213000,141.7000000,141.9800000,141.7000000,141.8800000,821765
US1.AAPL,30,20170413,220000,141.8701000,142.0300000,141.8600000,141.9900000,613050
US1.AAPL,30,20170413,223000,141.9900000,142.0300000,141.7300000,141.7700000,908511
US1.AAPL,30,20170413,230000,141.7500000,141.8000000,141.0500000,141.0700000,3122482
US1.AAPL,30,20170417,170000,141.1800000,141.7000000,141.1067000,141.2299000,2883171
US1.AAPL,30,20170417,173000,141.2200000,141.5500000,141.0500000,141.0500000,1489101
US1.AAPL,30,20170417,180000,141.0500000,141.2000000,140.8700000,141.1200000,1278399
US1.AAPL,30,20170417,183000,141.1200000,141.3547000,140.9400000,141.3000000,799609
US1.AAPL,30,20170417,190000,141.2941000,141.3200000,141.0650000,141.1000000,543062
US1.AAPL,30,20170417,193000,141.1000000,141.3598000,141.0900000,141.2850000,559447
US1.AAPL,30,20170417,200000,141.2850000,141.4100000,141.2400000,141.3757000,590991
US1.AAPL,30,20170417,203000,141.3800000,141.4900000,141.3100000,141.4701000,669847
US1.AAPL,30,20170417,210000,141.4800000,141.5250000,141.3750000,141.4136000,426531
US1.AAPL,30,20170417,213000,141.4100000,141.5200000,141.3300000,141.4500000,647398
US1.AAPL,30,20170417,220000,141.4440000,141.5500000,141.3255000,141.3700000,518631
US1.AAPL,30,20170417,223000,141.3700000,141.7200000,141.3100000,141.6400000,871345
US1.AAPL,30,20170417,230000,141.6300000,141.8700000,141.5500000,141.8300000,2016805
US1.AAPL,30,20170418,170000,141.4400000,141.9699000,141.2100000,141.9400000,2224022
US1.AAPL,30,20170418,173000,141.9400000,141.9600000,141.6200000,141.7500000,1066146
US1.AAPL,30,20170418,180000,141.7500000,142.0400000,141.5300000,141.6700000,1148083
US1.AAPL,30,20170418,183000,141.6800000,141.8554000,141.5000000,141.6700000,860628
US1.AAPL,30,20170418,190000,141.6600000,141.7000000,141.3100000,141.3400000,850476
US1.AAPL,30,20170418,193000,141.3300000,141.3900000,141.1100000,141.3300000,901229
US1.AAPL,30,20170418,200000,141.3400000,141.4600000,141.2550000,141.3500000,554041
US1.AAPL,30,20170418,203000,141.3599000,141.4500000,141.2500000,141.4300000,488901
US1.AAPL,30,20170418,210000,141.4300000,141.5500000,141.3400000,141.3850000,516197
US1.AAPL,30,20170418,213000,141.3800000,141.5000000,141.3400000,141.4864000,642695
US1.AAPL,30,20170418,220000,141.4800000,141.5610000,141.2500000,141.3450000,660120
US1.AAPL,30,20170418,223000,141.3500000,141.4100000,141.1250000,141.3186000,740024
US1.AAPL,30,20170418,230000,141.3200000,141.4500000,141.1300000,141.2200000,1480727
US1.AAPL,30,20170419,170000,141.8800000,142.0000000,141.5200000,141.8000000,2337128
US1.AAPL,30,20170419,173000,141.8000000,141.9000000,141.6000000,141.6250000,917516
US1.AAPL,30,20170419,180000,141.6300000,141.7300000,141.5200000,141.6500000,935407
US1.AAPL,30,20170419,183000,141.6500000,141.9300000,141.6350000,141.9300000,793888
US1.AAPL,30,20170419,190000,141.9300000,141.9300000,141.7600000,141.8000000,563353
US1.AAPL,30,20170419,193000,141.7900000,141.8035000,141.3100000,141.4500000,843228
US1.AAPL,30,20170419,200000,141.4500000,141.5450000,141.4000000,141.4600000,417021
US1.AAPL,30,20170419,203000,141.4700000,141.4900000,141.1000000,141.2091000,960480
